,ground_truth,logits,image_name
283,L,"[-2.996727466583252, -1.7708373069763184, 10.078493118286133, -0.6987879872322083]",283.png
284,L,"[-2.6078028678894043, -2.1165859699249268, 9.419937133789062, -0.286449134349823]",284.png
285,L,"[-3.044968843460083, -1.5628063678741455, 9.445068359375, -0.48163750767707825]",285.png
286,L,"[-2.8629748821258545, -1.9343432188034058, 10.109500885009766, -0.6782405376434326]",286.png
287,L,"[-2.9331741333007812, -1.7603665590286255, 9.84555435180664, -0.6184255480766296]",287.png
288,L,"[-2.9169561862945557, -2.112055778503418, 10.149048805236816, -0.41012823581695557]",288.png
289,L,"[-2.838409423828125, -2.0471603870391846, 10.257022857666016, -0.6519201993942261]",289.png
290,L,"[-2.5801148414611816, -1.809841513633728, 9.309618949890137, -0.6306203603744507]",290.png
291,L,"[-2.956052541732788, -1.692061185836792, 9.417231559753418, -0.44544288516044617]",291.png
292,L,"[-2.725376605987549, -2.042461633682251, 9.298140525817871, -0.18502569198608398]",292.png
293,None,"[-2.39599347114563, -1.1142581701278687, 6.696849346160889, 0.16795653104782104]",293.png
294,None,"[-0.5002061128616333, 1.6903941631317139, 0.5479875802993774, 0.9065374135971069]",294.png
295,None,"[3.2661542892456055, 2.6552884578704834, -2.1882317066192627, -0.4204902946949005]",295.png
296,None,"[4.015766620635986, 2.1788365840911865, -2.6018877029418945, -0.29184490442276]",296.png
297,None,"[3.3033175468444824, 0.752288281917572, -1.5221489667892456, 0.4710384011268616]",297.png
298,A,"[4.475984573364258, 0.7378111481666565, -1.9906376600265503, 0.2819160223007202]",298.png
299,A,"[5.189535140991211, -1.296248197555542, -1.6594399213790894, 1.585930585861206]",299.png
300,A,"[7.077347278594971, -1.481515645980835, -1.9758517742156982, 0.2453068494796753]",300.png
301,A,"[6.1663594245910645, -1.588174819946289, -1.449684977531433, 0.8472208976745605]",301.png
302,A,"[8.330780029296875, -2.0533382892608643, -1.791071891784668, 0.026239164173603058]",302.png
303,A,"[7.519885063171387, -1.7781932353973389, -1.7194918394088745, 0.14858007431030273]",303.png
304,A,"[8.166067123413086, -1.9098445177078247, -1.5679075717926025, -0.3362239599227905]",304.png
305,A,"[8.336687088012695, -1.7457809448242188, -1.8973876237869263, -0.41485217213630676]",305.png
306,A,"[7.364903450012207, -1.130392074584961, -1.7399022579193115, -0.4758393168449402]",306.png
307,A,"[7.58842134475708, -1.1836061477661133, -1.7751972675323486, -0.43711578845977783]",307.png
308,A,"[7.6698832511901855, -1.5868653059005737, -1.6797205209732056, -0.32524821162223816]",308.png
309,A,"[6.568034648895264, -1.5302609205245972, -0.9967684745788574, -0.15009915828704834]",309.png
310,A,"[7.00757360458374, -1.7261382341384888, -1.555432915687561, 0.3473571538925171]",310.png
311,A,"[7.3321943283081055, -1.4579761028289795, -1.2154704332351685, -0.2927071452140808]",311.png
312,A,"[7.026325702667236, -1.3080500364303589, -1.617169976234436, -0.31457534432411194]",312.png
313,A,"[7.377260684967041, -1.1935733556747437, -1.8651081323623657, -0.39719703793525696]",313.png
314,A,"[6.892122268676758, -1.3355350494384766, -1.485239863395691, -0.34434980154037476]",314.png
315,A,"[6.197099685668945, -0.818375289440155, -1.3663479089736938, -0.46619027853012085]",315.png
316,A,"[7.090853691101074, -1.0319147109985352, -1.8643752336502075, -0.4946320652961731]",316.png
317,A,"[7.132049083709717, -0.8401474952697754, -1.8567148447036743, -0.6991105079650879]",317.png
318,A,"[7.340369701385498, -1.412737250328064, -1.7065068483352661, -0.29724642634391785]",318.png
319,A,"[5.44730806350708, -0.7036306262016296, -1.2217097282409668, -0.06212442368268967]",319.png
320,A,"[6.440560817718506, -1.205532193183899, -1.6570098400115967, 0.1587982177734375]",320.png
321,A,"[6.6577277183532715, -1.6266496181488037, -1.256839632987976, -0.05130618065595627]",321.png
322,A,"[7.112159252166748, -1.2568304538726807, -1.5402230024337769, -0.11860000342130661]",322.png
323,A,"[7.3790974617004395, -1.718564510345459, -1.575358510017395, 0.06135351210832596]",323.png
324,A,"[7.6612749099731445, -2.3559491634368896, -1.7265369892120361, 0.6930545568466187]",324.png
325,A,"[7.093337535858154, -2.0503554344177246, -1.432352066040039, 0.6352710127830505]",325.png
326,A,"[8.180482864379883, -2.095442533493042, -2.086772918701172, 0.32220137119293213]",326.png
327,A,"[7.655908584594727, -1.7686630487442017, -1.7692939043045044, 0.16437572240829468]",327.png
328,A,"[7.389550685882568, -1.6650934219360352, -1.6877682209014893, 0.12632697820663452]",328.png
329,A,"[6.837366580963135, -1.8132076263427734, -1.3238656520843506, 0.5507593154907227]",329.png
330,A,"[6.962427139282227, -2.1049208641052246, -1.9244261980056763, 1.408847689628601]",330.png
331,A,"[7.74993371963501, -1.6701900959014893, -2.0329067707061768, 0.6740933060646057]",331.png
332,A,"[7.001099109649658, -1.9719867706298828, -1.6551872491836548, 0.931692361831665]",332.png
333,A,"[7.124929428100586, -2.0058820247650146, -1.7321979999542236, 1.015903353691101]",333.png
334,A,"[2.4610376358032227, -1.4717005491256714, 0.6246694922447205, 1.3821955919265747]",334.png
335,A,"[-1.500730276107788, -0.9549486041069031, 1.5563398599624634, 3.564728021621704]",335.png
336,None,"[-2.278262138366699, -0.4000965654850006, 2.823380708694458, 2.5368072986602783]",336.png
337,None,"[-0.4283117353916168, -1.0959182977676392, 1.0865453481674194, 3.2266039848327637]",337.png
338,None,"[-0.17890164256095886, -0.7926661372184753, 1.3322499990463257, 1.8823881149291992]",338.png
339,None,"[0.34382009506225586, -0.5996757745742798, 0.8066546320915222, 1.7765254974365234]",339.png
340,None,"[-0.8092767000198364, -0.7168745398521423, 1.3001574277877808, 2.5858941078186035]",340.png
341,None,"[0.9034795761108398, -0.26329606771469116, 1.0987493991851807, 0.9560258388519287]",341.png
342,None,"[0.9461524486541748, 0.2659664452075958, -0.13440299034118652, 1.330160140991211]",342.png
343,None,"[0.5596209764480591, 0.9290522933006287, 0.23944491147994995, 0.5546702742576599]",343.png
344,None,"[-0.23776501417160034, 2.45434308052063, -0.8502018451690674, 0.7491028308868408]",344.png
345,None,"[-0.31354838609695435, 2.388606071472168, -0.49768248200416565, 0.6816788911819458]",345.png
346,None,"[-0.8614605665206909, 0.8653324246406555, 0.5740976929664612, 1.4800783395767212]",346.png
347,None,"[-0.24516165256500244, 0.3288324177265167, 0.38546428084373474, 2.003830671310425]",347.png
348,None,"[-0.010725528001785278, 0.8947955965995789, 0.5714892148971558, 1.273411750793457]",348.png
349,None,"[-0.6095278263092041, 0.5167006850242615, 0.8028233647346497, 1.7404154539108276]",349.png
350,None,"[-0.00472646951675415, -0.09171608090400696, 0.8566896319389343, 1.6792560815811157]",350.png
351,None,"[-0.037559181451797485, -0.1408378928899765, 0.9449931979179382, 1.5261613130569458]",351.png
352,None,"[-0.17704090476036072, -0.26169779896736145, 0.8370319604873657, 2.05448317527771]",352.png
353,None,"[-0.7352153062820435, -0.1468275636434555, 0.9036334156990051, 2.2196977138519287]",353.png
354,None,"[-0.7678626775741577, -0.13830611109733582, 0.9930028915405273, 2.0647366046905518]",354.png
355,None,"[-0.5671595335006714, -0.46925368905067444, 1.1812037229537964, 2.2800238132476807]",355.png
356,None,"[-0.3752056956291199, 0.03419728949666023, 0.8390408754348755, 2.0447492599487305]",356.png
357,None,"[-1.0004992485046387, 0.39791837334632874, 0.8746026158332825, 2.0464425086975098]",357.png
358,None,"[-0.8902605772018433, -0.014927204698324203, 1.046165108680725, 2.2521567344665527]",358.png
359,None,"[-0.6826831102371216, -0.24132762849330902, 1.0391665697097778, 2.1445276737213135]",359.png
360,None,"[-0.6950193643569946, -0.07916940748691559, 1.0817476511001587, 2.235128879547119]",360.png
361,None,"[-0.7909888029098511, -0.06441685557365417, 0.6163897514343262, 2.6953845024108887]",361.png
362,None,"[-0.35625728964805603, -0.1718810796737671, 0.3811524212360382, 2.5638999938964844]",362.png
363,None,"[-0.39522236585617065, -0.15286768972873688, 0.9089060425758362, 2.0799505710601807]",363.png
364,None,"[-0.6674797534942627, 0.6271006464958191, 0.26067885756492615, 2.261261224746704]",364.png
365,None,"[0.028533846139907837, -0.22038273513317108, -0.13111820816993713, 2.9537243843078613]",365.png
366,None,"[-1.1811033487319946, 2.8040192127227783, -0.2066718488931656, 0.9319204092025757]",366.png
367,None,"[-1.2778878211975098, 2.7405238151550293, -0.0320662185549736, 0.4947422742843628]",367.png
368,None,"[-0.7164076566696167, 3.1514971256256104, -0.8477379083633423, 0.5045625567436218]",368.png
369,None,"[-0.8518089056015015, 2.515733480453491, -0.10353194922208786, 0.679131805896759]",369.png
370,None,"[-1.2088977098464966, 1.1769795417785645, 0.48917773365974426, 1.7687608003616333]",370.png
371,None,"[-0.5240401029586792, 0.9557332396507263, 0.5024031400680542, 1.2873218059539795]",371.png
372,None,"[0.42692023515701294, -0.5771406292915344, 1.1055351495742798, 1.8195332288742065]",372.png
373,None,"[0.36380594968795776, 0.19297222793102264, 0.4046812653541565, 1.7104727029800415]",373.png
374,None,"[0.01962772011756897, -1.8552734851837158, 0.2802097499370575, 4.354065418243408]",374.png
375,None,"[-0.8661447763442993, -1.513806700706482, 2.2619807720184326, 2.59710431098938]",375.png
376,None,"[-1.5613274574279785, -1.4579447507858276, 4.16068696975708, 1.888513445854187]",376.png
377,None,"[-1.9297972917556763, -1.0279614925384521, 3.427086353302002, 2.1731841564178467]",377.png
378,None,"[-2.1520767211914062, 0.11599057912826538, 2.7561986446380615, 1.6708745956420898]",378.png
379,None,"[-2.823671340942383, 4.090142250061035, 1.3541431427001953, -0.15068909525871277]",379.png
380,None,"[-3.3682661056518555, 4.021445274353027, 1.8988215923309326, -0.03687434643507004]",380.png
381,None,"[-2.706723690032959, 2.7903401851654053, 0.9542032480239868, 1.1502553224563599]",381.png
382,None,"[-2.8800241947174072, 3.4381909370422363, 1.2561297416687012, 0.3891502916812897]",382.png
383,None,"[-1.6054071187973022, 0.903006911277771, 0.716397225856781, 2.5584452152252197]",383.png
384,None,"[-1.5330429077148438, 0.07856939733028412, 0.8632182478904724, 2.8490893840789795]",384.png
385,None,"[0.27624979615211487, 0.9269586205482483, -0.3189396262168884, 1.5127532482147217]",385.png
386,None,"[-2.619170904159546, 3.197765350341797, 1.8883020877838135, -0.04832672327756882]",386.png
387,None,"[-2.2379493713378906, -0.808078408241272, 4.718197345733643, 1.065517783164978]",387.png
388,None,"[-0.4568057358264923, -2.1772077083587646, 3.3324620723724365, 2.539407968521118]",388.png
389,None,"[-0.6744645833969116, -0.9639443755149841, 1.7545360326766968, 2.5119543075561523]",389.png
390,None,"[-0.5542967319488525, 0.2237197458744049, 0.43434903025627136, 1.7814524173736572]",390.png
391,None,"[0.8212023973464966, -0.7494526505470276, 0.4514235854148865, 1.9638844728469849]",391.png
392,None,"[-0.6655149459838867, -0.1527795046567917, 0.4869705140590668, 2.6256418228149414]",392.png
393,None,"[0.49463120102882385, 1.1329679489135742, -0.04689984768629074, 1.1148526668548584]",393.png
394,None,"[-0.4523818790912628, 0.5020503401756287, 1.0791642665863037, 1.5878260135650635]",394.png
395,None,"[-1.6759544610977173, -0.1880541890859604, 1.1816123723983765, 3.3113014698028564]",395.png
396,None,"[-1.0985300540924072, 1.8404855728149414, 0.012557363137602806, 1.7367101907730103]",396.png
397,None,"[-1.5327811241149902, 1.4577112197875977, 0.5773972272872925, 1.903709053993225]",397.png
398,None,"[-2.0324742794036865, 0.8915345072746277, 0.640794038772583, 2.8364791870117188]",398.png
399,None,"[-2.3256187438964844, 0.8520698547363281, 1.704933762550354, 2.218238353729248]",399.png
400,None,"[-2.7431139945983887, 0.2607927918434143, 2.6036736965179443, 2.1732654571533203]",400.png
401,None,"[-1.2548304796218872, 0.5485784411430359, 0.7446752190589905, 2.4413583278656006]",401.png
402,None,"[-1.1465163230895996, 1.2280857563018799, 0.24300707876682281, 2.102346420288086]",402.png
403,None,"[-0.46150609850883484, 0.9899927973747253, 0.38634029030799866, 1.4654852151870728]",403.png
404,None,"[-1.0483074188232422, 2.804344892501831, -0.1949394941329956, 0.7478853464126587]",404.png
405,None,"[-1.0303915739059448, 0.9533118605613708, 1.0590156316757202, 1.205578088760376]",405.png
406,None,"[-0.6149710416793823, 2.2576239109039307, 0.09423542767763138, 0.7420555353164673]",406.png
407,None,"[-1.0128042697906494, 0.8340820074081421, 0.7801699638366699, 1.659244179725647]",407.png
408,None,"[-1.1427967548370361, 0.6073320508003235, -0.3447672426700592, 3.2907919883728027]",408.png
409,None,"[-2.1527347564697266, 1.4782682657241821, 0.70620197057724, 2.2163848876953125]",409.png
410,None,"[-2.0705363750457764, 2.0036048889160156, 0.8937539458274841, 1.2234207391738892]",410.png
411,None,"[-0.06976860761642456, 1.0501762628555298, 0.10128261893987656, 1.2307955026626587]",411.png
412,None,"[-1.4888123273849487, 0.5415372252464294, 0.9008662700653076, 1.9995381832122803]",412.png
413,None,"[0.3237841725349426, -0.05218229070305824, 0.5064098834991455, 1.3965719938278198]",413.png
414,None,"[0.28048208355903625, -0.5181411504745483, 0.8803342580795288, 1.3746033906936646]",414.png
415,None,"[-0.17070159316062927, -1.158362865447998, 2.047136068344116, 1.511999249458313]",415.png
416,None,"[-0.9079511165618896, -1.9791111946105957, 0.9924589395523071, 4.687885761260986]",416.png
417,None,"[-2.7241666316986084, 1.288201093673706, 1.9943575859069824, 1.672694444656372]",417.png
418,None,"[-2.2144031524658203, 0.6261087656021118, 2.522350788116455, 1.1896740198135376]",418.png
419,None,"[-3.4975087642669678, 1.552366852760315, 4.951693534851074, -0.2506716549396515]",419.png
420,None,"[-2.9733285903930664, 0.1871754676103592, 5.209031581878662, 0.2355743646621704]",420.png
421,None,"[-2.7995758056640625, -0.07151414453983307, 6.040842533111572, 0.00829899962991476]",421.png
422,None,"[-1.3456385135650635, -0.9605515599250793, 4.800686359405518, 0.5668798685073853]",422.png
423,None,"[-1.7690188884735107, -0.8768107295036316, 5.801289081573486, -0.2661589980125427]",423.png
424,None,"[-2.1585988998413086, 0.8740219473838806, 1.6697484254837036, 1.9360164403915405]",424.png
425,None,"[-1.3598438501358032, 1.2877382040023804, 0.39911171793937683, 1.5345664024353027]",425.png
426,None,"[-1.2980157136917114, -0.3834722936153412, 1.7540301084518433, 2.183561086654663]",426.png
427,None,"[-1.5503673553466797, 0.7413347363471985, 0.8864630460739136, 1.891732931137085]",427.png
428,None,"[-1.2718042135238647, -0.08604748547077179, 1.3872220516204834, 2.0610392093658447]",428.png
429,None,"[-0.42042961716651917, -0.5786133408546448, 0.9665080308914185, 2.402888774871826]",429.png
430,None,"[-0.8888044357299805, -1.3538241386413574, 1.608672022819519, 3.3914670944213867]",430.png
431,None,"[-1.2606375217437744, 1.2921841144561768, 0.1020522341132164, 2.1473207473754883]",431.png
432,None,"[-1.4809799194335938, 0.27827927470207214, 0.39559364318847656, 3.303277015686035]",432.png
433,None,"[-1.8704757690429688, -0.6852174997329712, 1.2975496053695679, 3.5971593856811523]",433.png
434,None,"[-1.3747892379760742, -0.568758487701416, 1.4750615358352661, 2.881720781326294]",434.png
435,None,"[-1.9064987897872925, -0.5566495060920715, 1.1607950925827026, 3.670745372772217]",435.png
436,None,"[-1.25355064868927, -0.23945783078670502, 2.2467191219329834, 1.8197120428085327]",436.png
437,None,"[-0.3438231647014618, 0.09962303936481476, 1.91959547996521, 0.6054460406303406]",437.png
438,None,"[-1.5407778024673462, -0.11942045390605927, 2.590096950531006, 1.486486792564392]",438.png
439,None,"[-2.2742013931274414, 0.8108318448066711, 1.2521344423294067, 2.3673648834228516]",439.png
440,None,"[-0.6662622690200806, -0.3215900957584381, 1.3428086042404175, 2.043769598007202]",440.png
441,None,"[-2.4451842308044434, 3.5995752811431885, 0.1291554719209671, 0.7916619777679443]",441.png
442,None,"[-0.7222418785095215, 0.255118191242218, 0.47856077551841736, 2.208467960357666]",442.png
443,None,"[0.9717081785202026, -0.9795626997947693, 0.5800317525863647, 1.9376455545425415]",443.png
444,None,"[-0.6359690427780151, -0.04497859999537468, 1.4145981073379517, 1.5262932777404785]",444.png
445,None,"[1.4482848644256592, 0.1066562831401825, -0.46557608246803284, 1.1252946853637695]",445.png
446,None,"[0.1523837149143219, 0.3357903063297272, -0.039937399327754974, 1.564456820487976]",446.png
447,None,"[-0.11998677253723145, -0.5841936469078064, 0.43352848291397095, 2.4842612743377686]",447.png
448,None,"[-0.8423664569854736, -1.0333101749420166, 0.8517964482307434, 3.381196975708008]",448.png
449,None,"[-0.6372700929641724, -1.0128378868103027, 0.2272324413061142, 3.695312738418579]",449.png
450,None,"[-0.7035975456237793, -0.7684381008148193, 0.11358953267335892, 3.547569751739502]",450.png
451,None,"[-0.681240439414978, -1.5558009147644043, 1.2275410890579224, 3.739055633544922]",451.png
452,None,"[-1.2241811752319336, -0.5715720057487488, 1.9592355489730835, 2.507680892944336]",452.png
453,None,"[2.6522343158721924, -1.2269529104232788, 1.4222723245620728, 0.4940955638885498]",453.png
454,None,"[6.87864351272583, -1.8950824737548828, -1.436264157295227, 0.5821826457977295]",454.png
455,None,"[7.4142560958862305, -1.2314237356185913, -1.7802331447601318, -0.47272467613220215]",455.png
456,None,"[6.239810943603516, -1.158250093460083, -1.6103531122207642, -0.06149517744779587]",456.png
457,A,"[5.738819599151611, -1.6452980041503906, -1.2209455966949463, 0.8603882789611816]",457.png
458,A,"[6.37501335144043, -1.255340337753296, -1.6149364709854126, 0.5728777050971985]",458.png
459,A,"[6.132051944732666, -1.2997819185256958, -1.5980639457702637, 0.7486070990562439]",459.png
460,A,"[6.198156833648682, -1.3105137348175049, -1.9484466314315796, 1.1949763298034668]",460.png
461,A,"[7.586702823638916, -1.979050874710083, -1.9290881156921387, 0.6804368495941162]",461.png
462,A,"[5.258031368255615, -1.6052579879760742, -1.5443878173828125, 1.733253836631775]",462.png
463,A,"[7.640739917755127, -2.0197198390960693, -1.9841591119766235, 0.5348749160766602]",463.png
464,A,"[7.4868998527526855, -1.6821751594543457, -1.9614192247390747, 0.11120773106813431]",464.png
465,A,"[7.828585147857666, -2.237231492996216, -1.57560396194458, 0.10631377249956131]",465.png
466,A,"[7.424043655395508, -1.7603366374969482, -1.888336420059204, 0.16927576065063477]",466.png
467,A,"[6.788681983947754, -1.5739963054656982, -1.6045011281967163, 0.22085750102996826]",467.png
468,A,"[6.3429436683654785, -1.865142822265625, -1.5265744924545288, 0.8590176105499268]",468.png
469,A,"[6.802940845489502, -1.6040513515472412, -1.6494107246398926, 0.38290876150131226]",469.png
470,A,"[7.768336772918701, -1.9177255630493164, -1.963429570198059, 0.2259264588356018]",470.png
471,A,"[7.2776713371276855, -1.8355700969696045, -1.945902943611145, 0.3009970784187317]",471.png
472,A,"[7.448689937591553, -1.7428512573242188, -1.879919171333313, 0.027445442974567413]",472.png
473,A,"[5.998422145843506, -1.2523808479309082, -1.5834406614303589, 0.6004979014396667]",473.png
474,A,"[6.30659818649292, -0.6249931454658508, -1.9822648763656616, 0.10482514649629593]",474.png
475,A,"[6.8602399826049805, -1.2729520797729492, -1.7535229921340942, -0.057149581611156464]",475.png
476,A,"[7.257278919219971, -1.3123948574066162, -1.708031415939331, -0.2702818512916565]",476.png
477,A,"[6.882418632507324, -0.8566487431526184, -1.785688042640686, -0.2519177198410034]",477.png
478,A,"[6.356977939605713, -1.2892411947250366, -1.3165336847305298, 0.21818673610687256]",478.png
479,A,"[6.138657093048096, -1.3804296255111694, -1.0231306552886963, 0.3074503540992737]",479.png
480,None,"[-2.0896942615509033, -1.4793082475662231, 6.90062952041626, 0.26613274216651917]",480.png
481,None,"[-1.82785964012146, -1.8601758480072021, 8.056471824645996, -0.3298129737377167]",481.png
482,L,"[-2.2803750038146973, -2.2363762855529785, 9.458478927612305, -0.5008294582366943]",482.png
483,L,"[-2.5300657749176025, -1.4217073917388916, 8.93376636505127, -0.8743817806243896]",483.png
484,L,"[-2.660244941711426, -1.7211774587631226, 9.488667488098145, -0.7291834354400635]",484.png
485,L,"[-2.6620726585388184, -1.3513352870941162, 9.289624214172363, -1.0014214515686035]",485.png
486,L,"[-2.4727301597595215, -1.5192861557006836, 9.050602912902832, -0.8665262460708618]",486.png
487,L,"[-2.0601134300231934, -1.469472885131836, 8.125449180603027, -0.6663286089897156]",487.png
488,L,"[-2.645174026489258, -2.0089738368988037, 10.052790641784668, -0.7824420928955078]",488.png
489,L,"[-2.7664036750793457, -2.0030620098114014, 9.8931884765625, -0.625173032283783]",489.png
490,L,"[-2.52988862991333, -1.7731884717941284, 8.93781566619873, -0.515824556350708]",490.png
491,L,"[-2.7518134117126465, -1.5887439250946045, 9.348685264587402, -0.6228967905044556]",491.png
492,L,"[-2.8973584175109863, -1.5779378414154053, 9.576591491699219, -0.6732604503631592]",492.png
493,L,"[-2.43472957611084, -1.7272515296936035, 9.162942886352539, -0.6470823287963867]",493.png
494,L,"[-2.7661890983581543, -1.9882981777191162, 10.006641387939453, -0.680659294128418]",494.png
495,L,"[-2.5684070587158203, -2.162890672683716, 9.78150463104248, -0.554478645324707]",495.png
496,L,"[-2.6151561737060547, -2.1262710094451904, 9.77648639678955, -0.5255696773529053]",496.png
497,L,"[-2.667085647583008, -1.9963109493255615, 9.898076057434082, -0.6661754846572876]",497.png
498,L,"[-2.7171435356140137, -1.8874359130859375, 9.419313430786133, -0.47832879424095154]",498.png
499,L,"[-2.5845704078674316, -1.9563050270080566, 9.732933044433594, -0.6857795715332031]",499.png
500,L,"[-2.3723676204681396, -1.9761688709259033, 9.131783485412598, -0.5131474733352661]",500.png
501,L,"[-2.256751298904419, -2.0463950634002686, 8.7991943359375, -0.37429600954055786]",501.png
502,L,"[-2.6113576889038086, -1.981914758682251, 9.226777076721191, -0.3885009288787842]",502.png
503,None,"[-1.9776296615600586, 0.07791619002819061, 3.6565282344818115, 1.1040713787078857]",503.png
504,None,"[-1.8066458702087402, -0.6242765784263611, 0.5261988639831543, 4.523721694946289]",504.png
505,None,"[-1.5616450309753418, 0.19039411842823029, 0.37624791264533997, 3.888577938079834]",505.png
506,Y,"[-2.547776937484741, 0.4535716772079468, -0.8410340547561646, 6.170762062072754]",506.png
507,Y,"[-2.2654473781585693, -1.9045848846435547, -0.8072528839111328, 8.982149124145508]",507.png
508,Y,"[-2.2287466526031494, -2.199338912963867, -0.8626418113708496, 9.681259155273438]",508.png
509,Y,"[-1.6170591115951538, -2.8039968013763428, -0.701216459274292, 9.278508186340332]",509.png
510,Y,"[-1.616227626800537, -2.0759387016296387, -0.750624418258667, 8.253385543823242]",510.png
511,Y,"[-1.6054561138153076, -2.7207510471343994, -0.6393842697143555, 9.106200218200684]",511.png
512,Y,"[-1.5753768682479858, -2.951503038406372, -0.7958720922470093, 9.706204414367676]",512.png
513,Y,"[-1.7290056943893433, -2.872596025466919, -0.7686952352523804, 9.946220397949219]",513.png
514,Y,"[-1.6357481479644775, -2.8706917762756348, -0.786246657371521, 9.802648544311523]",514.png
515,Y,"[-1.998032808303833, -2.8011162281036377, -0.8180055022239685, 10.158472061157227]",515.png
516,Y,"[-1.8294612169265747, -2.3014681339263916, -0.6630479097366333, 8.750395774841309]",516.png
517,Y,"[-1.9376078844070435, -2.540912389755249, -0.58872389793396, 9.165380477905273]",517.png
518,Y,"[-1.9008469581604004, -2.7825586795806885, -0.4685077369213104, 9.608724594116211]",518.png
519,Y,"[-1.609654426574707, -2.870711088180542, -0.7766837477684021, 9.69001293182373]",519.png
520,Y,"[-1.560813069343567, -2.6166021823883057, -0.9027280807495117, 9.383564949035645]",520.png
521,Y,"[-1.6856402158737183, -2.445966958999634, -0.894105851650238, 9.214181900024414]",521.png
522,Y,"[-1.834717869758606, -2.6510117053985596, -0.591197669506073, 9.221687316894531]",522.png
523,Y,"[-1.651511549949646, -3.0319106578826904, -0.6685172319412231, 9.717121124267578]",523.png
524,Y,"[-1.1699023246765137, -2.773084878921509, -0.9961584806442261, 9.093069076538086]",524.png
525,Y,"[-1.1965744495391846, -2.2428128719329834, -0.9399405717849731, 8.288287162780762]",525.png
526,None,"[0.9828222990036011, 0.40687283873558044, -1.4285728931427002, 2.7871038913726807]",526.png
527,None,"[-1.4129348993301392, 7.896763801574707, -3.1054999828338623, -0.7827299237251282]",527.png
528,None,"[-1.8667373657226562, 10.699695587158203, -3.078132152557373, -2.5626542568206787]",528.png
529,F,"[-2.407308340072632, 11.223162651062012, -2.856430768966675, -2.622251510620117]",529.png
530,F,"[-2.375039577484131, 10.555437088012695, -2.6101443767547607, -2.417539119720459]",530.png
531,F,"[-2.334287166595459, 10.551064491271973, -2.6640589237213135, -2.391195297241211]",531.png
532,F,"[-2.2109570503234863, 10.28605842590332, -2.649071455001831, -2.356715202331543]",532.png
533,F,"[-2.1407105922698975, 10.064447402954102, -2.700345754623413, -2.21103572845459]",533.png
534,F,"[-2.394351005554199, 10.104574203491211, -2.423043727874756, -2.2655837535858154]",534.png
535,F,"[-2.277533531188965, 10.150489807128906, -2.542013168334961, -2.293731212615967]",535.png
536,F,"[-2.3232154846191406, 9.879727363586426, -2.3327155113220215, -2.270970344543457]",536.png
537,F,"[-2.171917676925659, 9.830750465393066, -2.519451379776001, -2.1919946670532227]",537.png
538,F,"[-2.2468481063842773, 10.43804931640625, -2.4587740898132324, -2.622529983520508]",538.png
539,F,"[-2.0358943939208984, 9.669158935546875, -2.6833295822143555, -2.039306879043579]",539.png
540,F,"[-2.242455005645752, 10.465813636779785, -2.6841914653778076, -2.4285049438476562]",540.png
541,F,"[-2.268148899078369, 9.978201866149902, -2.559669256210327, -2.1698646545410156]",541.png
542,F,"[-2.217290163040161, 9.600629806518555, -2.464048147201538, -2.0396413803100586]",542.png
543,F,"[-2.2039480209350586, 10.108414649963379, -2.6160600185394287, -2.2828164100646973]",543.png
544,F,"[-2.2554032802581787, 10.544673919677734, -2.7275638580322266, -2.4215633869171143]",544.png
545,F,"[-2.1106913089752197, 9.770113945007324, -2.6178910732269287, -2.111279010772705]",545.png
546,F,"[-2.297097682952881, 10.73449993133545, -2.739065408706665, -2.5171494483947754]",546.png
547,F,"[-2.3015971183776855, 10.012372970581055, -2.5324807167053223, -2.1745450496673584]",547.png
548,F,"[-2.4694344997406006, 10.896303176879883, -2.5989277362823486, -2.5962047576904297]",548.png
549,F,"[-2.2981717586517334, 10.349508285522461, -2.5668931007385254, -2.3971824645996094]",549.png
550,F,"[-2.152332305908203, 10.317058563232422, -2.710876703262329, -2.3815693855285645]",550.png
551,F,"[-2.164484977722168, 10.039945602416992, -2.534034490585327, -2.347728729248047]",551.png
552,F,"[-2.0508968830108643, 10.464746475219727, -2.81246280670166, -2.4910495281219482]",552.png
553,F,"[-2.0645055770874023, 10.66159439086914, -2.8059256076812744, -2.600283145904541]",553.png
554,F,"[-2.1884548664093018, 10.387184143066406, -2.6789326667785645, -2.428461790084839]",554.png
555,F,"[-2.1497268676757812, 10.213785171508789, -2.669279098510742, -2.359238862991333]",555.png
556,F,"[-2.0534045696258545, 10.384517669677734, -2.907015562057495, -2.325453281402588]",556.png
557,F,"[-2.3656187057495117, 10.396341323852539, -2.566065549850464, -2.3613977432250977]",557.png
558,F,"[-2.3920738697052, 10.082446098327637, -2.4050586223602295, -2.27044677734375]",558.png
559,F,"[-2.386298656463623, 10.620607376098633, -2.679654121398926, -2.3738958835601807]",559.png
560,F,"[-2.445120096206665, 10.141153335571289, -2.4541759490966797, -2.2168025970458984]",560.png
561,F,"[-2.543612480163574, 10.97722053527832, -2.628258466720581, -2.5353612899780273]",561.png
562,F,"[-2.273837089538574, 10.679227828979492, -2.771217107772827, -2.4426963329315186]",562.png
563,F,"[-2.009394884109497, 10.15975570678711, -2.7569782733917236, -2.343841314315796]",563.png
564,None,"[1.899226188659668, 3.853160858154297, -2.086622476577759, -0.9445443153381348]",564.png
